Mobile_Number,Age,Gender,Appointment_Date,Day_of_Week,Session_Type,Tattoo_Size,Tattoo_Style,Artist_Name,Session_Hours,Final_Rate,Additional_Services,Total_Bill,Payment_Mode,Customer_Satisfaction
5057211631,23,Female,2024-03-22,Friday,Pre-booked,Small,Realism,Artist C,2,2941,None,2941,UPI,1
4724932977,41,Female,2024-05-20,Monday,Walk-in,Large,Realism,Artist C,6,13288,None,13288,Cash,2
4830831254,28,Female,2024-02-17,Saturday,Walk-in,Medium,Minimalist,Artist B,4,43462,None,43462,Card,3
3463692519,30,Female,2024-12-01,Sunday,Pre-booked,Medium,Tribal,Artist A,3,5274,None,5274,Card,2
5105688676,51,Male,2024-07-03,Wednesday,Pre-booked,Small,Script,Artist D,2,22141,None,22141,Card,5
4905085701,42,Female,2024-05-08,Wednesday,Pre-booked,Large,Realism,Artist B,5,8376,None,8376,UPI,4
3315640205,24,Female,2024-02-12,Monday,Pre-booked,Small,Script,Artist D,2,31896,None,31896,Cash,1
3346992476,21,Female,2024-07-09,Tuesday,Walk-in,Medium,Custom,Artist A,2,42057,None,42057,UPI,4
4383459732,25,Female,2024-12-06,Friday,Pre-booked,Medium,Tribal,Artist D,3,13186,Piercing,14686,Cash,5
3637088959,37,Male,2024-11-28,Thursday,Walk-in,Large,Minimalist,Artist A,5,40734,None,40734,Card,3
3282103057,46,Female,2024-03-25,Monday,Pre-booked,Sleeve/Back,Script,Artist A,9,6191,None,6191,UPI,2
3541988748,27,Male,2024-01-27,Saturday,Pre-booked,Medium,Tribal,Artist A,4,8968,Consultation Fee,9968,Card,2
4181184718,51,Male,2024-07-21,Sunday,Walk-in,Small,Minimalist,Artist C,1,9482,None,9482,Cash,5
5514122177,43,Male,2024-11-16,Saturday,Walk-in,Sleeve/Back,Script,Artist D,9,34580,None,34580,UPI,1
5355172948,20,Other,2024-06-05,Wednesday,Pre-booked,Medium,Tribal,Artist B,2,40992,Aftercare Kit,41492,UPI,4
4396660850,23,Female,2024-12-24,Tuesday,Pre-booked,Small,Realism,Artist D,2,42345,None,42345,UPI,3
4635971911,22,Female,2024-04-29,Monday,Walk-in,Small,Script,Artist C,1,16455,Aftercare Kit,16955,Card,1
5278724262,22,Female,2024-08-07,Wednesday,Pre-booked,Large,Tribal,Artist C,5,6135,None,6135,Cash,5
4266576188,40,Female,2024-12-01,Sunday,Pre-booked,Small,Minimalist,Artist D,1,15280,None,15280,UPI,5
4948692883,26,Female,2024-02-16,Friday,Pre-booked,Medium,Tribal,Artist A,4,29932,Aftercare Kit,30432,Card,2
5171325343,52,Male,2024-12-26,Thursday,Pre-booked,Medium,Realism,Artist B,4,24108,Aftercare Kit,24608,UPI,3
4847692041,37,Male,2024-02-18,Sunday,Pre-booked,Small,Script,Artist D,1,46459,None,46459,Card,1
3425968237,52,Male,2024-01-01,Monday,Pre-booked,Medium,Script,Artist D,3,28346,Piercing,29846,Card,2
3491404673,35,Female,2024-04-19,Friday,Pre-booked,Small,Script,Artist D,2,23249,Aftercare Kit,23749,UPI,3
5367966782,34,Female,2024-09-01,Sunday,Pre-booked,Medium,Realism,Artist D,3,9916,None,9916,Card,4
3923517027,41,Male,2024-02-09,Friday,Walk-in,Medium,Minimalist,Artist A,4,46832,Consultation Fee,47832,Cash,4
4847136322,20,Male,2024-03-08,Friday,Pre-booked,Medium,Script,Artist D,4,39746,Aftercare Kit,40246,Cash,2
4939413575,49,Female,2024-10-30,Wednesday,Walk-in,Large,Minimalist,Artist B,4,37775,None,37775,Card,1
3981372436,52,Male,2024-04-25,Thursday,Walk-in,Large,Tribal,Artist D,6,11000,None,11000,Cash,3
4777315761,30,Female,2024-09-22,Sunday,Walk-in,Large,Minimalist,Artist B,5,23075,None,23075,Card,4
4455700196,42,Other,2024-12-14,Saturday,Walk-in,Small,Minimalist,Artist C,1,15974,None,15974,Card,4
4947762953,26,Male,2024-08-15,Thursday,Pre-booked,Small,Script,Artist B,2,4987,Piercing,6487,UPI,1
4712533097,21,Male,2024-01-05,Friday,Walk-in,Medium,Custom,Artist B,2,40868,Piercing,42368,Card,2
4786661942,31,Female,2024-01-05,Friday,Pre-booked,Sleeve/Back,Custom,Artist A,9,13367,Piercing,14867,UPI,5
3408390575,54,Female,2024-12-22,Sunday,Pre-booked,Large,Realism,Artist D,6,23987,None,23987,Cash,3
4342384949,51,Male,2024-06-24,Monday,Pre-booked,Large,Realism,Artist D,6,6143,None,6143,Card,4
4832937460,28,Female,2024-03-02,Saturday,Walk-in,Small,Custom,Artist A,2,9913,None,9913,Cash,5
4342278523,20,Male,2024-08-04,Sunday,Pre-booked,Medium,Tribal,Artist C,2,19949,None,19949,UPI,1
4094743340,45,Male,2024-12-21,Saturday,Pre-booked,Medium,Script,Artist C,4,11256,None,11256,UPI,2
4607610633,46,Female,2024-03-08,Friday,Pre-booked,Small,Script,Artist B,1,29207,Consultation Fee,30207,UPI,3
3655579180,26,Female,2024-09-01,Sunday,Pre-booked,Small,Tribal,Artist A,2,13013,Consultation Fee,14013,Card,1
5036965074,20,Male,2024-02-06,Tuesday,Pre-booked,Sleeve/Back,Tribal,Artist D,8,47632,Aftercare Kit,48132,Card,2
3288335378,42,Female,2024-04-27,Saturday,Pre-booked,Small,Custom,Artist C,2,26243,Aftercare Kit,26743,UPI,1
3391807468,51,Female,2024-07-15,Monday,Walk-in,Small,Realism,Artist B,1,38268,None,38268,UPI,4
3366637148,29,Male,2024-02-15,Thursday,Pre-booked,Small,Tribal,Artist C,2,12813,Consultation Fee,13813,UPI,4
3400420225,26,Male,2024-02-22,Thursday,Walk-in,Sleeve/Back,Realism,Artist A,7,30748,None,30748,Card,5
4854895521,32,Female,2024-02-22,Thursday,Pre-booked,Medium,Minimalist,Artist B,4,17967,None,17967,UPI,1
3414741061,42,Male,2024-06-09,Sunday,Walk-in,Medium,Script,Artist A,4,40141,Piercing,41641,Cash,4
4600506062,22,Male,2024-07-07,Sunday,Walk-in,Sleeve/Back,Custom,Artist A,7,4667,Consultation Fee,5667,Cash,2
3558841618,28,Male,2024-06-02,Sunday,Pre-booked,Small,Script,Artist C,2,10740,Consultation Fee,11740,Cash,5
5389594115,51,Female,2024-03-11,Monday,Pre-booked,Medium,Custom,Artist D,4,8551,Consultation Fee,9551,Cash,3
3257616339,41,Female,2024-07-14,Sunday,Walk-in,Small,Minimalist,Artist B,1,43431,None,43431,UPI,1
5518848328,32,Female,2024-03-09,Saturday,Pre-booked,Small,Script,Artist A,1,42136,Consultation Fee,43136,UPI,4
5411995282,25,Male,2024-11-24,Sunday,Pre-booked,Large,Minimalist,Artist C,6,26650,None,26650,UPI,2
5412411754,22,Female,2024-12-12,Thursday,Walk-in,Large,Custom,Artist D,4,12338,None,12338,UPI,1
4415818695,43,Female,2024-03-14,Thursday,Pre-booked,Small,Tribal,Artist C,2,3024,None,3024,Card,2
3524979361,35,Female,2024-02-05,Monday,Walk-in,Small,Script,Artist D,1,33913,None,33913,UPI,5
4764409657,23,Female,2024-09-28,Saturday,Pre-booked,Medium,Minimalist,Artist B,2,7290,Piercing,8790,Card,4
4518692176,54,Male,2024-10-15,Tuesday,Pre-booked,Small,Script,Artist C,1,2416,Aftercare Kit,2916,UPI,4
4816499958,30,Female,2024-01-05,Friday,Walk-in,Small,Script,Artist A,1,2473,Piercing,3973,UPI,5
3220959215,45,Male,2024-11-08,Friday,Pre-booked,Small,Script,Artist B,2,13758,Piercing,15258,UPI,2
4235358894,22,Male,2024-11-28,Thursday,Walk-in,Small,Realism,Artist B,1,7841,None,7841,Card,1
4341957809,30,Male,2024-03-25,Monday,Pre-booked,Large,Minimalist,Artist B,4,48316,None,48316,UPI,2
4510308881,34,Male,2024-08-13,Tuesday,Pre-booked,Small,Minimalist,Artist D,1,44713,Aftercare Kit,45213,Cash,1
3444961037,49,Male,2024-06-28,Friday,Pre-booked,Small,Script,Artist D,1,40910,Aftercare Kit,41410,Card,5
5482141132,46,Female,2024-04-19,Friday,Walk-in,Medium,Tribal,Artist A,4,20594,Aftercare Kit,21094,UPI,3
5179320310,20,Male,2024-11-17,Sunday,Walk-in,Large,Script,Artist A,6,29277,None,29277,Card,1
3913706213,51,Female,2024-03-18,Monday,Walk-in,Small,Realism,Artist B,2,47449,None,47449,UPI,4
3664561034,44,Male,2024-07-29,Monday,Walk-in,Small,Custom,Artist A,1,33195,None,33195,Card,4
5070987704,30,Male,2024-11-11,Monday,Pre-booked,Small,Realism,Artist C,1,47374,None,47374,Card,4
3963124353,50,Female,2024-12-17,Tuesday,Pre-booked,Large,Tribal,Artist D,5,10316,Piercing,11816,UPI,2
3464794418,23,Male,2024-08-14,Wednesday,Pre-booked,Medium,Script,Artist D,3,15510,Piercing,17010,Card,2
4503728142,41,Male,2024-04-21,Sunday,Pre-booked,Large,Minimalist,Artist C,6,11377,Piercing,12877,Card,2
5389142017,36,Female,2024-02-14,Wednesday,Pre-booked,Sleeve/Back,Script,Artist D,8,43931,Consultation Fee,44931,Card,4
4578662692,33,Male,2024-02-21,Wednesday,Pre-booked,Large,Tribal,Artist B,5,19756,None,19756,Cash,1
3493428666,45,Male,2024-03-12,Tuesday,Pre-booked,Medium,Minimalist,Artist A,4,36281,None,36281,UPI,4
4196441373,50,Male,2024-03-04,Monday,Pre-booked,Medium,Realism,Artist B,3,31518,None,31518,Cash,1
5465740756,30,Female,2024-10-28,Monday,Walk-in,Small,Custom,Artist C,2,29002,Consultation Fee,30002,UPI,2
3971345904,42,Female,2024-07-15,Monday,Walk-in,Sleeve/Back,Custom,Artist C,7,17679,Aftercare Kit,18179,UPI,3
4843023757,53,Female,2024-06-28,Friday,Pre-booked,Small,Script,Artist A,2,13439,Aftercare Kit,13939,Cash,2
5409329326,44,Female,2024-08-07,Wednesday,Walk-in,Small,Realism,Artist B,2,42012,None,42012,UPI,5
5391179068,24,Male,2024-06-10,Monday,Walk-in,Medium,Tribal,Artist B,2,47329,None,47329,UPI,1
3112759345,22,Male,2024-03-12,Tuesday,Pre-booked,Small,Custom,Artist D,1,4465,Piercing,5965,Cash,3
4148679234,48,Female,2024-05-06,Monday,Pre-booked,Medium,Realism,Artist B,2,41077,None,41077,Cash,2
3124352982,40,Male,2024-05-21,Tuesday,Pre-booked,Medium,Script,Artist C,4,13796,None,13796,Card,3
3774881143,27,Male,2024-11-26,Tuesday,Walk-in,Medium,Minimalist,Artist C,3,49002,Consultation Fee,50002,UPI,4
4173687378,49,Male,2024-02-13,Tuesday,Walk-in,Large,Script,Artist A,5,34760,None,34760,UPI,1
4327079104,47,Male,2024-05-07,Tuesday,Pre-booked,Small,Script,Artist C,1,42111,Consultation Fee,43111,Card,5
4459535801,48,Other,2024-10-10,Thursday,Pre-booked,Medium,Realism,Artist D,4,7768,None,7768,UPI,4
4507634128,35,Male,2024-11-03,Sunday,Pre-booked,Medium,Custom,Artist B,3,43103,None,43103,UPI,3
3026224160,53,Male,2024-11-03,Sunday,Pre-booked,Medium,Realism,Artist D,3,21739,None,21739,UPI,2
3779130936,19,Male,2024-11-07,Thursday,Pre-booked,Large,Minimalist,Artist A,6,24796,Piercing,26296,UPI,1
3615260464,31,Other,2024-05-25,Saturday,Pre-booked,Small,Realism,Artist A,1,29445,Consultation Fee,30445,Card,5
5432330583,30,Male,2024-12-19,Thursday,Walk-in,Medium,Tribal,Artist D,3,2299,Aftercare Kit,2799,UPI,2
4721355673,46,Male,2024-01-14,Sunday,Pre-booked,Small,Script,Artist D,1,38550,Piercing,40050,UPI,5
3298867122,29,Female,2024-12-03,Tuesday,Pre-booked,Sleeve/Back,Custom,Artist D,10,17442,None,17442,UPI,1
3609346980,19,Female,2024-06-03,Monday,Pre-booked,Small,Minimalist,Artist C,2,14576,None,14576,Card,3
3131671246,49,Male,2024-04-15,Monday,Pre-booked,Large,Script,Artist D,5,9700,Consultation Fee,10700,Cash,5
3394096254,30,Male,2024-09-22,Sunday,Pre-booked,Small,Realism,Artist D,1,36747,Aftercare Kit,37247,Card,1
5278405793,44,Male,2024-11-06,Wednesday,Walk-in,Small,Tribal,Artist D,1,8270,Piercing,9770,Card,5
3923988689,34,Male,2024-09-17,Tuesday,Pre-booked,Medium,Realism,Artist C,4,42561,Consultation Fee,43561,UPI,2
4615742667,48,Male,2024-04-06,Saturday,Walk-in,Large,Script,Artist B,4,25717,Piercing,27217,Card,5
4803166816,51,Male,2024-07-19,Friday,Pre-booked,Medium,Minimalist,Artist D,3,37371,Piercing,38871,UPI,2
4948393831,41,Male,2024-05-31,Friday,Walk-in,Sleeve/Back,Custom,Artist B,10,35262,None,35262,UPI,2
4464137110,52,Male,2024-11-26,Tuesday,Walk-in,Medium,Script,Artist B,2,16370,Aftercare Kit,16870,UPI,1
3676067682,23,Female,2024-01-28,Sunday,Pre-booked,Medium,Minimalist,Artist B,3,32422,None,32422,Cash,4
4589365925,36,Female,2024-05-02,Thursday,Pre-booked,Small,Script,Artist C,2,43055,None,43055,UPI,5
4338472296,47,Female,2024-09-10,Tuesday,Pre-booked,Large,Tribal,Artist B,6,45209,Piercing,46709,UPI,3
4393213895,24,Male,2024-07-16,Tuesday,Walk-in,Small,Realism,Artist A,2,15638,None,15638,UPI,2
5437795758,27,Male,2024-02-27,Tuesday,Pre-booked,Large,Custom,Artist D,4,20115,None,20115,Card,4
3364887703,49,Female,2024-05-03,Friday,Walk-in,Sleeve/Back,Minimalist,Artist B,10,5477,None,5477,Card,2
3225953184,51,Male,2024-09-12,Thursday,Pre-booked,Sleeve/Back,Custom,Artist C,8,14695,Consultation Fee,15695,Cash,4
3668210614,45,Male,2024-11-22,Friday,Pre-booked,Medium,Custom,Artist A,2,9384,Piercing,10884,Card,4
3676070354,32,Female,2024-10-31,Thursday,Pre-booked,Medium,Custom,Artist A,3,11779,None,11779,Cash,3
3213728259,47,Female,2024-02-06,Tuesday,Walk-in,Large,Minimalist,Artist A,5,46908,None,46908,Card,4
3350389989,54,Female,2024-09-27,Friday,Pre-booked,Small,Minimalist,Artist C,2,33091,Piercing,34591,UPI,3
4168672809,46,Male,2024-01-07,Sunday,Walk-in,Medium,Custom,Artist A,3,34605,Aftercare Kit,35105,Card,1
4903155722,39,Male,2024-07-03,Wednesday,Pre-booked,Small,Realism,Artist D,1,13555,Aftercare Kit,14055,Card,2
4821129578,21,Female,2024-06-11,Tuesday,Walk-in,Medium,Script,Artist A,3,12470,Aftercare Kit,12970,UPI,3
5085901151,37,Male,2024-03-08,Friday,Pre-booked,Small,Custom,Artist A,2,45918,None,45918,Cash,2
4898565319,49,Female,2024-07-17,Wednesday,Walk-in,Small,Tribal,Artist A,1,4825,Aftercare Kit,5325,UPI,5
4778905619,53,Female,2024-10-18,Friday,Pre-booked,Small,Custom,Artist A,2,5540,Piercing,7040,Cash,1
4173242669,21,Female,2024-08-03,Saturday,Pre-booked,Medium,Minimalist,Artist C,4,44261,None,44261,Cash,5
3925861658,44,Male,2024-07-06,Saturday,Pre-booked,Medium,Script,Artist D,3,25867,Piercing,27367,Cash,5
5200510647,34,Male,2024-10-06,Sunday,Walk-in,Small,Tribal,Artist C,2,20681,None,20681,UPI,4
3488842470,29,Female,2024-12-15,Sunday,Pre-booked,Medium,Script,Artist A,3,15735,None,15735,Card,4
4482506118,39,Female,2024-03-29,Friday,Pre-booked,Small,Script,Artist A,2,30486,Piercing,31986,UPI,5
4846465000,34,Female,2024-08-29,Thursday,Pre-booked,Medium,Tribal,Artist B,3,18474,None,18474,Card,4
3476267947,27,Male,2024-02-07,Wednesday,Walk-in,Medium,Custom,Artist D,2,23908,None,23908,Cash,2
4216534332,18,Male,2024-01-09,Tuesday,Pre-booked,Medium,Custom,Artist A,4,42423,Consultation Fee,43423,UPI,4
5547492192,39,Female,2024-10-27,Sunday,Pre-booked,Large,Custom,Artist C,4,31697,Piercing,33197,Cash,5
5090071756,43,Female,2024-02-04,Sunday,Walk-in,Small,Realism,Artist B,1,4838,None,4838,UPI,4
5263164755,35,Female,2024-01-08,Monday,Walk-in,Large,Custom,Artist A,4,8843,None,8843,Cash,4
4324651201,31,Male,2024-05-14,Tuesday,Pre-booked,Medium,Tribal,Artist B,4,5437,None,5437,Card,3
3195066088,46,Female,2024-04-20,Saturday,Walk-in,Medium,Realism,Artist A,3,37216,Aftercare Kit,37716,UPI,3
3947119487,29,Female,2024-01-21,Sunday,Walk-in,Medium,Custom,Artist C,2,13526,None,13526,UPI,5
4697643337,53,Female,2024-01-31,Wednesday,Pre-booked,Small,Realism,Artist A,2,12357,Consultation Fee,13357,Card,2
3235286733,52,Male,2024-07-22,Monday,Pre-booked,Medium,Tribal,Artist C,3,3904,None,3904,UPI,1
3033015788,29,Male,2024-09-16,Monday,Walk-in,Medium,Custom,Artist A,2,33788,None,33788,Cash,1
3877990647,24,Female,2024-05-26,Sunday,Pre-booked,Small,Minimalist,Artist D,1,35744,None,35744,UPI,5
4294586283,46,Male,2024-11-17,Sunday,Walk-in,Small,Tribal,Artist A,1,9606,None,9606,UPI,2
3907243029,28,Male,2024-12-30,Monday,Walk-in,Small,Script,Artist D,2,6643,None,6643,Cash,2
3589418977,50,Female,2024-09-13,Friday,Walk-in,Sleeve/Back,Script,Artist D,6,17420,None,17420,Card,2
4097447932,23,Male,2024-07-31,Wednesday,Pre-booked,Medium,Tribal,Artist D,2,49277,Aftercare Kit,49777,Cash,3
4243165953,32,Female,2024-08-04,Sunday,Walk-in,Small,Script,Artist B,2,31151,None,31151,Card,5
4409274786,49,Male,2024-12-25,Wednesday,Walk-in,Small,Tribal,Artist C,2,40843,None,40843,Cash,1
3515328854,28,Female,2024-07-24,Wednesday,Pre-booked,Medium,Minimalist,Artist B,2,39995,Aftercare Kit,40495,UPI,2
3033199694,40,Other,2024-02-12,Monday,Pre-booked,Large,Tribal,Artist A,6,23362,Consultation Fee,24362,UPI,5
5136253713,43,Male,2024-11-23,Saturday,Walk-in,Small,Custom,Artist B,2,29463,Piercing,30963,Cash,1
4849649210,51,Male,2024-10-01,Tuesday,Pre-booked,Small,Custom,Artist A,2,15025,None,15025,Card,3
3754603440,51,Male,2024-10-02,Wednesday,Walk-in,Large,Realism,Artist D,5,46358,None,46358,Card,4
3554848380,46,Male,2024-11-11,Monday,Pre-booked,Small,Script,Artist A,2,23344,Aftercare Kit,23844,UPI,1
4632978535,21,Female,2024-03-19,Tuesday,Pre-booked,Small,Script,Artist C,1,17077,None,17077,Card,1
5287423767,34,Female,2024-05-22,Wednesday,Pre-booked,Sleeve/Back,Tribal,Artist C,9,9217,Aftercare Kit,9717,Card,1
3988317990,52,Male,2024-02-12,Monday,Walk-in,Medium,Script,Artist B,2,23373,None,23373,Card,4
5148610411,30,Male,2024-06-07,Friday,Walk-in,Small,Custom,Artist C,1,16927,Consultation Fee,17927,Cash,2
5399699438,32,Male,2024-02-10,Saturday,Walk-in,Small,Minimalist,Artist A,1,8426,Piercing,9926,Cash,4
4521136431,46,Female,2024-09-18,Wednesday,Walk-in,Small,Tribal,Artist C,1,17539,Aftercare Kit,18039,Card,1
3309561891,46,Male,2024-04-14,Sunday,Walk-in,Small,Script,Artist A,2,29039,Aftercare Kit,29539,Cash,3
4705407682,28,Female,2024-03-20,Wednesday,Pre-booked,Large,Custom,Artist D,5,15104,None,15104,Card,1
3181686832,49,Female,2024-10-01,Tuesday,Pre-booked,Medium,Realism,Artist C,4,26610,None,26610,Card,3
4873548915,19,Female,2024-06-16,Sunday,Pre-booked,Large,Script,Artist D,4,16461,Aftercare Kit,16961,Card,5
3080494302,31,Male,2024-07-19,Friday,Pre-booked,Sleeve/Back,Minimalist,Artist A,9,6818,Aftercare Kit,7318,Cash,3
4974629461,37,Female,2024-10-27,Sunday,Pre-booked,Medium,Minimalist,Artist A,4,32866,Aftercare Kit,33366,UPI,1
3334417350,39,Male,2024-11-20,Wednesday,Pre-booked,Small,Script,Artist A,2,40344,None,40344,UPI,4
4344585158,28,Male,2024-11-28,Thursday,Walk-in,Medium,Script,Artist A,3,33746,None,33746,Cash,1
5472866768,44,Female,2024-12-14,Saturday,Pre-booked,Sleeve/Back,Custom,Artist A,8,5561,Aftercare Kit,6061,Card,1
4843761970,20,Female,2024-11-25,Monday,Pre-booked,Large,Script,Artist C,5,30564,None,30564,UPI,5
5462732890,34,Male,2024-02-03,Saturday,Pre-booked,Small,Realism,Artist A,2,11498,Aftercare Kit,11998,Cash,2
4736983049,45,Male,2024-06-07,Friday,Pre-booked,Medium,Custom,Artist B,3,16166,None,16166,Card,1
4793981895,46,Male,2024-12-23,Monday,Walk-in,Medium,Tribal,Artist D,2,41939,None,41939,Cash,5
4243458354,38,Male,2024-08-11,Sunday,Walk-in,Sleeve/Back,Realism,Artist C,9,31818,None,31818,UPI,4
3494665880,33,Male,2024-05-02,Thursday,Pre-booked,Small,Custom,Artist B,1,13669,None,13669,UPI,5
4739600515,54,Male,2024-01-30,Tuesday,Walk-in,Medium,Custom,Artist B,3,27384,None,27384,Card,5
3089578218,37,Male,2024-05-05,Sunday,Pre-booked,Large,Minimalist,Artist B,6,26476,None,26476,Card,3
4394868732,23,Female,2024-02-14,Wednesday,Pre-booked,Medium,Custom,Artist A,4,10939,None,10939,UPI,2
3738189691,36,Female,2024-08-10,Saturday,Pre-booked,Medium,Realism,Artist C,2,31998,Piercing,33498,UPI,2
4976101133,22,Female,2024-02-29,Thursday,Pre-booked,Small,Script,Artist B,1,49174,Piercing,50674,UPI,4
4554145481,20,Male,2024-08-20,Tuesday,Walk-in,Small,Realism,Artist D,2,14724,Piercing,16224,Cash,5
3378514962,18,Female,2024-11-09,Saturday,Walk-in,Small,Tribal,Artist C,2,43420,None,43420,Cash,4
4875662813,32,Female,2024-11-07,Thursday,Pre-booked,Sleeve/Back,Custom,Artist C,8,25500,Aftercare Kit,26000,UPI,4
3454678712,51,Female,2024-01-29,Monday,Pre-booked,Small,Custom,Artist B,2,19674,Piercing,21174,Card,2
4045036297,52,Female,2024-06-07,Friday,Pre-booked,Medium,Custom,Artist A,4,15252,Consultation Fee,16252,Cash,2
4871216424,42,Female,2024-12-07,Saturday,Walk-in,Medium,Custom,Artist C,3,24012,Piercing,25512,Cash,2
5529182928,41,Male,2024-12-02,Monday,Walk-in,Small,Minimalist,Artist B,1,10336,None,10336,UPI,1
4719918855,29,Male,2024-03-30,Saturday,Pre-booked,Medium,Minimalist,Artist A,3,4103,None,4103,UPI,5
5250402001,35,Female,2024-03-02,Saturday,Walk-in,Large,Script,Artist A,6,47364,None,47364,Card,4
3337786687,32,Female,2024-01-07,Sunday,Pre-booked,Large,Custom,Artist A,5,39268,None,39268,UPI,5
4699805002,33,Female,2024-12-28,Saturday,Walk-in,Medium,Tribal,Artist C,3,5909,None,5909,Card,4
4332619083,44,Male,2024-03-11,Monday,Pre-booked,Medium,Script,Artist A,4,20389,Consultation Fee,21389,UPI,4
4458198451,25,Male,2024-12-25,Wednesday,Pre-booked,Small,Custom,Artist B,1,10945,Aftercare Kit,11445,Card,4
3951644750,42,Male,2024-01-06,Saturday,Pre-booked,Sleeve/Back,Minimalist,Artist B,7,9281,None,9281,Cash,4
4430518844,34,Female,2024-03-24,Sunday,Walk-in,Small,Tribal,Artist C,2,32509,Piercing,34009,Card,3
3722124509,46,Female,2024-09-11,Wednesday,Pre-booked,Large,Script,Artist D,5,32053,Aftercare Kit,32553,Card,3
3328046924,25,Male,2024-06-26,Wednesday,Pre-booked,Small,Tribal,Artist D,2,29408,None,29408,Card,1
5192509020,32,Male,2024-09-24,Tuesday,Pre-booked,Sleeve/Back,Custom,Artist B,6,13219,Aftercare Kit,13719,Cash,2
3489740688,44,Male,2024-09-21,Saturday,Pre-booked,Large,Realism,Artist A,4,24516,Consultation Fee,25516,UPI,4
5278930366,24,Female,2024-05-12,Sunday,Pre-booked,Large,Tribal,Artist B,4,16408,Aftercare Kit,16908,Cash,5
5190227431,20,Female,2024-03-26,Tuesday,Pre-booked,Small,Tribal,Artist C,2,21343,Aftercare Kit,21843,Cash,3
3832810061,46,Female,2024-07-09,Tuesday,Pre-booked,Medium,Minimalist,Artist C,2,41559,Aftercare Kit,42059,Card,2
4500555353,41,Male,2024-03-05,Tuesday,Walk-in,Medium,Custom,Artist C,3,12275,Aftercare Kit,12775,Card,1
4507961865,20,Female,2024-05-17,Friday,Walk-in,Large,Tribal,Artist A,5,43811,None,43811,Card,2
3634323009,37,Male,2024-03-01,Friday,Walk-in,Small,Custom,Artist C,2,42077,None,42077,UPI,4
4014766981,32,Female,2024-01-16,Tuesday,Pre-booked,Sleeve/Back,Minimalist,Artist A,8,13136,Consultation Fee,14136,Card,2
3441542090,42,Male,2024-06-20,Thursday,Pre-booked,Large,Custom,Artist C,6,39887,None,39887,UPI,4
3628973138,47,Male,2024-08-07,Wednesday,Pre-booked,Small,Minimalist,Artist B,2,38225,Piercing,39725,UPI,3
4099375147,31,Female,2024-05-19,Sunday,Walk-in,Large,Minimalist,Artist C,5,17053,Piercing,18553,Cash,3
3847275937,24,Female,2024-09-25,Wednesday,Walk-in,Medium,Script,Artist A,3,7667,Aftercare Kit,8167,Card,4
3745172634,34,Male,2024-02-02,Friday,Pre-booked,Medium,Custom,Artist B,3,28980,None,28980,UPI,5
3656570734,37,Female,2024-05-14,Tuesday,Pre-booked,Small,Realism,Artist C,2,36194,Consultation Fee,37194,Cash,3
3323639855,53,Male,2024-12-30,Monday,Walk-in,Medium,Script,Artist A,3,34061,None,34061,Card,5
3760836806,26,Male,2024-10-22,Tuesday,Pre-booked,Large,Minimalist,Artist C,4,16184,None,16184,UPI,4
5122216473,39,Male,2024-11-17,Sunday,Walk-in,Medium,Realism,Artist C,2,40769,None,40769,Card,4
